User-ID;ISBN;Book-Rating
28634;0671528904;9
28634;0671727583;7
28634;0671729462;8
28634;0671868691;10
28634;068484267X;10
28634;0684865742;10
28634;0684872153;10
28634;0743439740;10
28634;1551668912;7
29209;014025448X;6
29209;0140257934;6
29209;0142001430;8
29209;0345342968;9
29209;0385510438;7
29209;0440235162;5
29209;0446527017;1
29209;0446610038;5
29209;0446610100;7
29209;0446611921;6
29209;0449911519;3
29209;0451204891;8
29209;0452282152;10
29209;0452284449;5
29209;0553580930;5
29209;0553582747;8
29209;0671027360;7
29209;0679771476;8
29209;0743237196;7
29209;0767903862;7
29209;0786889608;6
29209;0802139256;10
29259;0060256656;10
29259;0060502258;7
29259;0142001740;10
29259;0345313860;10
29259;0345337662;10
29259;0345370775;5
29259;0380718332;10
29259;0380718340;10
29259;0399149325;8
29259;0425147622;10
29259;0425154092;10
29259;0440183057;9
29259;044021145X;9
29259;0440217490;9
29259;0449227421;9
29259;0451210743;8
29259;0452282152;9
29259;0553560247;8
29259;0671027646;10
29259;0671888587;9
29259;0684801221;9
29259;0684815451;10
29259;0842329250;8
29259;0842329269;9
29259;0842329277;9
29259;084233226X;7
29259;0842332278;9
29259;0894805770;10
29259;089480829X;10
29259;1558531025;10
29259;155874262X;10
29259;1558744150;10
29259;1558744630;10
29526;0060173289;10
29526;0060199652;10
29526;006098824X;9
29526;0312147015;9
29526;0312195516;10
29526;0316569321;10
29526;0345416260;10
29526;0345435168;9
29526;0375400117;10
29526;0375506276;10
29526;0380789035;9
29526;0385323638;9
29526;0385497466;10
29526;0385505833;10
29526;0385729332;10
29526;0399141146;9
29526;0399145885;10
29526;0399146431;10
29526;0439064864;10
29526;0439136350;10
29526;0439139597;10
29526;0452281679;7
29526;0515118656;9
29526;052594527X;10
29526;0590353403;10
29526;0670880728;10
29526;0670892963;10
29526;0670894605;10
29526;0679444815;10
29526;1573221937;6
29855;0140092323;4
29855;0156011042;7
29855;0316601950;8
29855;0316666343;9
29855;0316780375;7
29855;0316781010;7
29855;0345439104;6
29855;038079487X;8
29855;0385265700;6
29855;0385420161;9
29855;0425147622;10
29855;044651652X;9
29855;051511992X;6
29855;0671743058;10
29855;0671894455;5
30035;0061009059;5
30035;0061030635;5
30035;0061030643;8
30035;0064472272;5
30035;0312966091;5
30035;0312976275;8
30035;0312983867;5
30035;0312986343;5
30035;0345402871;5
30035;0425158616;5
30035;0425182908;5
30035;0440214041;7
30035;055356160X;7
30052;0312966970;7
30052;0375703861;6
30052;037570910X;7
30052;0425166619;2
30052;0440226104;6
30052;0553581554;6
30052;0671003755;5
30052;0671510126;7
30052;0767903579;4
30052;1573225517;5
30081;0140293248;8
30081;0142003727;7
30081;0316769509;8
30081;0375406182;6
30081;0375727345;6
30081;0380730138;5
30081;0385335482;5
30081;0385475721;8
30081;0385494246;8
30081;0446670251;10
30081;0449907481;10
30081;0451524934;10
30081;0553213105;10
30081;0553272535;8
30081;0684800713;8
30081;0684801523;10
30081;0767907817;8
30273;0064407667;7
30273;015100692X;8
30273;0316969680;7
30273;0399146431;7
30273;0446600474;6
30273;0446610542;7
30273;0451203895;6
30273;0451206673;8
30273;0525946829;7
30273;0743227441;8
30273;0767913000;8
30276;0061009059;7
30276;0312979096;7
30276;0312980159;7
30276;0316601950;6
30276;0373218036;6
30276;0373483503;7
30276;038000917X;6
30276;0385504209;8
30276;0425178579;8
30276;042518630X;9
30276;0425189031;8
30276;0440212561;7
30276;0440217563;7
30276;0446610038;8
30276;0446610542;5
30276;0515122734;7
30276;0515126772;6
30276;0515127833;7
30276;0515135739;7
30276;0515136530;8
30276;0553279378;6
30276;055357695X;8
30276;0553578022;7
30276;0553583441;7
30276;0553583468;8
30276;0671525743;9
30276;0671705091;9
30276;0671793489;8
30276;0684801523;6
30276;068484267X;7
30276;0804106304;6
30276;0821769367;7
30487;0060938455;7
30487;014023313X;7
30487;0140258795;7
30487;0312171838;7
30487;0312195516;8
30487;0316569321;7
30487;0345441265;9
30487;0375400117;8
30487;0375412530;6
30487;0375706062;8
30487;0385265700;6
30487;0385503954;9
30487;039592720X;8
30487;0399145990;7
30487;0440220602;7
30487;0440225701;6
30487;044023722X;8
30487;0449005615;9
30487;0670865796;7
30487;067088300X;7
30487;0671510053;6
30487;0671776134;8
30487;0679742298;7
30487;0679879242;7
30487;0743418174;8
30487;0743418190;7
30487;0767903382;8
30487;0805063897;8
30511;0060987103;6
30511;0091867770;8
30511;014023313X;7
30511;0140296409;8
30511;0156027321;9
30511;0345350499;6
30511;0345391802;7
30511;0375725849;9
30511;038533334X;6
30511;0385494246;4
30511;0449910571;7
30511;0451167716;8
30511;0452282152;7
30511;0553268880;5
30511;0553274325;9
30511;0553277472;7
30511;0553348981;6
30511;0679776818;7
30511;0749305401;6
30511;0767902513;7
30511;1573227331;6
30533;0060930535;8
30533;0061092614;8
30533;0099263815;9
30533;014025448X;9
30533;0141301155;9
30533;0156011042;9
30533;0316782505;8
30533;0345342968;10
30533;0375726403;9
30533;0380717018;8
30533;0385492081;8
30533;0425178951;7
30533;0440202043;8
30533;0440226430;7
30533;0440234743;6
30533;0440241537;7
30533;0441003257;9
30533;0446611638;8
30533;0451203771;6
30533;0452268060;7
30533;0515127221;8
30533;0553272535;9
30533;0553278746;10
30533;0553562614;10
30533;059035342X;9
30533;0671003755;7
30533;0671038184;8
30533;0671886665;5
30533;0679751602;10
30533;068484477X;8
30533;0743203631;7
30533;0767902521;8
30533;0804106304;8
30533;0804114986;8
30533;0804115613;8
30555;0061091316;8
30555;014028009X;6
30555;014100018X;7
30555;038542017X;7
30555;0446531332;5
30555;0446608955;6
30555;0446611808;7
30555;0515130389;6
30555;0553578308;6
30555;0671867156;6
30555;0684835983;8
30711;0060502258;8
30711;0064401847;8
30711;0099771519;8
30711;0140186409;8
30711;0140345353;8
30711;0140386335;8
30711;015600710X;9
30711;015602943X;8
30711;0330332775;6
30711;0345391802;7
30711;0345404114;5
30711;0375701214;8
30711;0380977788;8
30711;0385335881;8
30711;0439064864;7
30711;043935806X;8
30711;0440498058;9
30711;0446520802;6
30711;0446672211;8
30711;0449221482;8
30711;0452283205;8
30711;0515122491;6
30711;0515133302;6
30711;0553212478;8
30711;0553280341;8
30711;0553813021;8
30711;0618002227;9
30711;0743225082;9
30711;0812511816;7
30711;0812513738;5
30711;1558743669;8
30735;0060248025;9
30735;0060502258;8
30735;0070212570;9
30735;0141000198;4
30735;0312195516;10
30735;0312966970;10
30735;0312971346;10
30735;0345350499;9
30735;0345370805;8
30735;0345387651;5
30735;0380002930;9
30735;0385484518;10
30735;0399146431;9
30735;0399147195;10
30735;0399149155;10
30735;0439064864;9
30735;0439064872;9
30735;0439136350;9
30735;0439139597;10
30735;043935806X;10
30735;0439404371;9
30735;0440217520;9
30735;0446394521;9
30735;0446515078;8
30735;0449219364;10
30735;0449219461;10
30735;0449221512;10
30735;0449910237;8
30735;0553234811;9
30735;0553250426;9
30735;0553260960;8
30735;0553271636;10
30735;0553279556;10
30735;0553279912;10
30735;0553280341;10
30735;0553280368;10
30735;0553284789;10
30735;0553578308;8
30735;0590353403;10
30735;059035342X;10
30735;0671021001;8
30735;0679426140;10
30735;0679426159;10
30735;0743225325;10
30735;0786808551;8
30735;0786817070;7
30735;080411109X;9
30735;0805019375;10
30735;0805036377;10
30735;0805036504;10
30735;0805059555;10
30972;0060928336;10
30972;0061092614;5
30972;014100018X;7
30972;0316601950;9
30972;0375707972;8
30972;0380710218;8
30972;042513525X;8
30972;0425158616;8
30972;0425163407;9
30972;0425175405;5
30972;044021145X;8
30972;0440222656;8
30972;044023722X;9
30972;0446601241;7
30972;0446605484;9
30972;0446606812;6
30972;0446607711;5
30972;0446610100;9
30972;044661064X;5
30972;0449003795;8
30972;0452282829;9
30972;0515119644;6
30972;0515131083;7
30972;0553268880;8
30972;055356451X;8
30972;0671004573;7
30972;0671014919;7
30972;0671026011;8
30972;0671038184;9
30972;0671867156;8
30972;0971880107;1
30985;0316899984;2
30985;0380714752;8
30985;0385502532;8
30985;0425083837;9
30985;0425184226;10
30985;0440214041;8
30985;0440217490;8
30985;0446613266;8
30985;0515133302;4
30985;0553568760;7
30985;0553574574;1
30985;1559029838;4
30994;0060915544;10
30994;0060922532;10
30994;0060930535;10
30994;0060987561;10
30994;0312986343;5
30994;0345417623;10
30994;0345423615;9
30994;0373484003;5
30994;0375703055;8
30994;0375707972;9
30994;044021145X;10
30994;0440215625;10
30994;0440217563;9
30994;044023722X;9
30994;0446605409;7
30994;0446608262;10
30994;0449907481;6
30994;0452281032;9
30994;0452282195;9
30994;0553574574;8
30994;0671038184;9
30994;0671743058;10
30994;0679744398;8
30994;067976402X;10
31040;0312978383;9
31040;0345368932;7
31040;0345387651;5
31040;0345404769;8
31040;0440235774;5
31040;0446530522;10
31040;0553560247;7
31040;0804108749;7
31040;0842329129;8
31040;0842329218;10
31040;1558744150;10
31040;1558745017;8
31315;006001203X;9
31315;0064400026;8
31315;0142000205;9
31315;0312924801;8
31315;0316168688;9
31315;0316690619;10
31315;0316693006;10
31315;0316693200;10
31315;0316693235;10
31315;0316693251;10
31315;0316693324;10
31315;0316780375;8
31315;0345301110;5
31315;0345313860;10
31315;0373484224;5
31315;0375401598;5
31315;0375411992;10
31315;0375727345;9
31315;0385324057;10
31315;0385336810;10
31315;0385472943;10
31315;0385472951;8
31315;0385493800;10
31315;0385497466;4
31315;038550120X;6
31315;0385507607;9
31315;0399141065;8
31315;0399142282;10
31315;0399142851;9
31315;0399143947;10
31315;039914465X;8
31315;0399145087;7
31315;039914613X;10
31315;0399146253;7
31315;0399147284;10
31315;0399148639;10
31315;042510687X;8
31315;0425147517;10
31315;0425169693;9
31315;0425169863;9
31315;0440214041;6
31315;0440234743;10
31315;0441304834;10
31315;0446606189;10
31315;0451124340;9
31315;0451188454;10
31315;0452262143;10
31315;0452266564;5
31315;0515114693;8
31315;051511779X;8
31315;0515119644;8
31315;0515133876;10
31315;0525946829;10
31315;0553234811;10
31315;0553250531;10
31315;0553295977;5
31315;0553561618;9
31315;0553564528;9
31315;0553568701;8
31315;0553572202;9
31315;055357227X;9
31315;0553572326;9
31315;0670844527;6
31315;0671693816;9
31315;0679405283;10
31315;0679441018;9
31315;0679450408;8
31315;0679454470;5
31315;0679454489;10
31315;0679459618;10
31315;0679459626;10
31315;0684195976;9
31315;0684810395;10
31315;0684815451;10
31315;0684835959;9
31315;0684835983;10
31315;0684867621;9
31315;0743206029;5
31315;0743206045;10
31315;0767907817;9
31315;0786881852;7
31315;155166674X;7
31391;0060987561;10
31391;0156711427;5
31391;0345413903;4
31391;0375726403;10
31391;0380728133;10
31391;0440241162;9
31391;0441000916;10
31391;0441001971;10
31391;0441002935;10
31391;0441003745;10
31391;0441004520;10
31391;0441005241;10
31391;0441005748;7
31391;0441008534;10
31391;0441009239;10
31391;0441010512;8
31391;0441304834;10
31391;0451456718;9
31391;0671003755;10
31391;0743418174;10
31391;0807083054;10
31391;1400031346;10
31393;0060391626;9
31393;0060930535;8
31393;0060932759;8
31393;006101351X;8
31393;0140293248;6
31393;0142001740;8
31393;0345339681;5
31393;0345361792;10
31393;034536676X;8
31393;0345445848;7
31393;0375706771;8
31393;0385413041;8
31393;0385474016;7
31393;0385720106;5
31393;0425097722;5
31393;0439064872;10
31393;0439136369;5
31393;0440235596;8
31393;0452282829;8
31393;0515124214;5
31393;0515132020;5
31393;0553282476;5
31393;055358099X;5
31393;059035342X;10
31393;0671524313;10
31393;0684872153;5
31393;0767902521;8
31393;0804106436;7
31393;0804114986;8
31393;0805059555;7
31556;006016848X;5
31556;0060194448;7
31556;0061000043;8
31556;0061000175;8
31556;0061097314;8
31556;0061097853;7
31556;0061099325;8
31556;0064407667;7
31556;0316769487;5
31556;034529873X;8
31556;0345339681;9
31556;0345339738;9
31556;0345447867;10
31556;0380600129;8
31556;0380816547;7
31556;039480001X;10
31556;0440212561;8
31556;0440998050;10
31556;0441005489;9
31556;0446310786;10
31556;0452282152;8
31556;055321313X;8
31556;0553277537;10
31556;0553280368;7
31556;059035342X;8
31556;0671741187;10
31556;0671741195;7
31556;0679419454;5
31556;0679448594;3
31556;0679721037;10
31556;0679879242;5
31556;0786884592;8
31556;080410526X;8
31556;080411935X;8
31556;0826308791;7
31556;1558743669;8
31826;0060935464;10
31826;034538430X;10
31826;0345384350;10
31826;0345384369;10
31826;0345384377;10
31826;0345386108;10
31826;034539657X;10
31826;0380018179;10
31826;0385504209;10
31826;0425098605;10
31826;0425101452;10
31826;0425104346;10
31826;0425107469;10
31826;0425115801;10
31826;0425118703;10
31826;042511984X;10
31826;0425121259;10
31826;0425124347;10
31826;0425128164;10
31826;0425130711;10
31826;0425132951;10
31826;042513525X;10
31826;0425136981;10
31826;0425140032;10
31826;0425142485;10
31826;0425147517;10
31826;0425153975;10
31826;0425158594;10
31826;0440183057;10
31826;0440200989;10
31826;0451124340;10
31826;0451132378;10
31826;0451137965;10
31826;0451142934;10
31826;0451147367;10
31826;0451151259;10
31826;0451153553;10
31826;0451155750;10
31826;0451156609;10
31826;0451167317;10
31826;0451169514;10
31826;0451170385;10
31826;0451172817;10
31826;0451176464;10
31826;0451177096;10
31826;0451180232;10
31826;0451181379;10
31826;0451184963;9
31826;0451186362;10
31826;0451188462;9
31826;0525941908;10
31826;0553579754;10
31826;0553580191;10
31826;0553580221;10
31826;0553582747;10
31826;0553582755;10
31826;0553582763;10
31826;0553802488;10
31826;0671004530;10
31826;0671004549;10
31826;0671004565;10
31826;0671004573;10
31826;0671014919;10
31826;067102423X;10
31826;0671024248;10
31826;0671042858;7
31826;0671568175;10
31826;0671673688;10
31826;0671701231;10
31826;0671758896;10
31826;0671793489;10
31826;0671867113;10
31826;0671867156;10
31826;0671867172;10
31826;0671888587;10
31826;0684814994;10
31826;0684815451;10
31826;0743211375;10
31826;0743235150;10
31826;074343627X;10
31826;0743460529;10
31826;0971880107;1
31846;0060198133;8
31846;0061031070;6
31846;0316569321;8
31846;0345442768;8
31846;0380730138;7
31846;0451203771;8
31846;0452281725;8
31846;0515130966;6
31846;0679432477;10
31846;067976402X;10
31846;1400034779;9
32148;0061009059;9
32148;0312966091;8
32148;0345417623;3
32148;0375700757;10
32148;0375706771;9
32148;0385335830;7
32148;0385730586;8
32148;0446606812;9
32148;0553578022;6
32148;0553581554;6
32148;0671001795;7
32148;0743225406;5
32148;0743227441;10
32195;0316666343;7
32195;0345370775;7
32195;0425154092;6
32195;0425158616;5
32195;0440224675;5
32195;0446364193;8
32195;0451180410;7
32195;0451203593;7
32195;0515118656;7
32195;0515122734;8
32250;0060928336;8
32250;0312195516;9
32250;0380001411;8
32250;0380710218;10
32250;0380718340;9
32250;0425147622;9
32250;0425158616;9
32250;0440226104;4
32250;0671001795;8
32250;0671011367;7
32440;000649840X;8
32440;0064471101;9
32440;0142001740;9
32440;0156027321;9
32440;0312976275;5
32440;0345404769;9
32440;0374199698;8
32440;0375727345;8
32440;0380018179;8
32440;0380718332;7
32440;0380813815;7
32440;0380817691;7
32440;0385482388;7
32440;038549081X;9
32440;0385722192;5
32440;0394820371;9
32440;0440122090;7
32440;0446604801;7
32440;0446606812;6
32440;0451166582;7
32440;0452282152;9
32440;0552137030;8
32440;0671776975;10
32440;0679731148;9
32440;0679735771;2
32440;0684874350;9
32440;0749397543;7
32440;0767902521;7
32440;0786817070;9
32440;0802139256;7
32440;0860074382;9
32440;1857022424;9
32440;1860492592;9
32569;0393312836;8
32569;0441569595;8
32569;0451167538;9
32569;0451169514;10
32569;0553274503;9
32569;0671041789;7
32569;0805062971;8
32569;0812509250;10
32569;0812550706;10
32569;0812550757;8
32599;0060929871;9
32599;0345342968;7
32599;0345397819;9
32599;0393312836;10
32599;0399501487;9
32599;0440206154;8
32599;0451169514;8
32599;0451177096;8
32599;0451188462;9
32599;0451524934;8
32599;0451526341;7
32599;0553274325;10
32599;0671039725;8
32599;0671041789;7
32599;0671042858;8
32599;0679723110;7
32599;0743235150;7
32599;0743467523;7
32721;0061092886;9
32721;0061097853;9
32721;0061097861;8
32721;0099727412;7
32721;0312274920;9
32721;0330489461;8
32721;0380977788;8
32721;0425169863;6
32721;0449223612;8
32721;0552996181;7
32721;0553285920;7
32721;0553574574;6
32721;0670030643;8
32721;0670031909;8
32721;0747532745;8
32721;0747538484;8
32721;0749305401;8
32721;1400031354;8
32721;2253044903;9
32773;0060809833;8
32773;0064407667;7
32773;0140067477;8
32773;014025448X;8
32773;0140430016;8
32773;0140430725;9
32773;0140481346;3
32773;0345337662;8
32773;0345342968;9
32773;0399501487;4
32773;0440212561;9
32773;0440215625;9
32773;0440217563;9
32773;044022425X;9
32773;0440414806;9
32773;0441304834;9
32773;0448095017;9
32773;0451457811;9
32773;0553213105;8
32773;0553573403;10
32773;059035342X;9
32773;0671524313;9
32773;0671617028;9
32773;067172262X;10
32773;0671727796;9
32773;0671864173;7
32773;089480829X;9
32802;006016848X;6
32802;0312978367;10
32802;0345384369;5
32802;0345384377;7
32802;0380718340;8
32802;042518286X;5
32802;0446603929;7
32802;0446604089;5
32802;0446605484;7
32802;0446610038;5
32802;0446611212;9
32802;0446613266;9
32802;0515130966;6
32802;0553582135;6
32802;0671867091;7
33124;0061009059;7
33124;0061030635;9
33124;0345386108;6
33124;0380710218;8
33124;0425121631;8
33124;0425132048;9
33124;0425163385;8
33124;0425179885;9
33124;0425182878;8
33124;0425182886;7
33124;0440217490;8
33124;0440225817;8
33124;0440225825;8
33124;0446605409;8
33124;0446608815;8
33124;0446610038;8
33124;0446610100;8
33124;044661064X;8
33124;0446667900;9
33124;0451203593;8
33124;0515121495;9
33124;0515130044;9
33124;0553569155;8
33124;074343627X;8
33124;0786889020;9
33124;0786889608;8
33179;034536676X;10
33179;0449227421;10
33179;0451166892;10
33179;0553277472;10
33179;0553278274;10
33179;0842329218;7
33179;0842329242;7
33179;0842329250;7
33179;0842329277;7
33179;0842342702;7
33319;0060976845;9
33319;0060987103;10
33319;0316788228;9
33319;0345354621;8
33319;0385486804;8
33319;0446523569;10
33319;0446670251;7
33319;0451186362;8
33319;0875421180;8
33319;0877017883;10
33319;0894808249;10
33580;0312995423;9
33580;0345443683;8
33580;0446672211;9
33580;0446675059;8
33580;0451161343;7
33580;0451190491;9
33580;0451190521;8
33580;0451190548;8
33580;0451190556;8
33580;0451190564;8
33580;0590353403;10
33580;0671027360;10
33580;0684867621;3
33580;0842329218;7
33818;0060502258;8
33818;0060740450;5
33818;0062502182;6
33818;0316601950;10
33818;0316734837;6
33818;0330489461;7
33818;0345459202;7
33818;0385508042;7
33818;0440211727;8
33818;0446364193;9
33818;0451132378;9
33818;0451156609;7
33818;0451157443;8
33818;0451160525;9
33818;0451161343;8
33818;0451161351;8
33818;0451163524;9
33818;0451169522;9
33818;0451173317;9
33818;0451176464;9
33818;0451180232;7
33818;0451184963;8
33818;0451186362;6
33818;0553571818;6
33818;0553582127;9
33818;0553584383;8
33818;0671021001;8
33818;0671042858;7
33818;0671528904;9
33818;067169071X;6
33818;0679746048;9
33818;0743417682;9
33818;0743436210;8
33862;0060928336;6
33862;0061030635;9
33862;0375411550;7
33862;0375506039;7
33862;0375727345;5
33862;0440226104;6
33862;0446608955;5
33862;0553579983;7
33862;0671042262;7
33862;1551668998;7
33933;034529873X;8
33933;0345339495;8
33933;0345353145;8
33933;0345380371;8
33933;0345384911;7
33933;0375706771;5
33933;0380710218;8
33933;0425154092;8
33933;0440213525;8
33933;0440214041;8
33933;0440217520;8
33933;0446360589;7
33933;0446515078;8
33933;0449221504;8
33974;0312966970;8
33974;0316601950;9
33974;038550120X;8
33974;0446670251;8
33974;0451167805;9
33974;0451169522;8
33974;0452284449;7
33974;0553271636;6
33974;0553280341;7
33974;0553573136;8
33974;0671034022;6
33974;0891075275;10
33999;0060987103;9
33999;0312265859;6
33999;0312995423;8
33999;0316734837;9
33999;0385490992;7
33999;0399148027;8
33999;044651652X;8
33999;0553377868;10
33999;0553582364;8
33999;0679446486;10
34300;0060502258;4
34300;0142004235;1
34300;0316096199;8
34300;034540288X;5
34300;0375726403;5
34300;0375727345;7
34300;0380730138;8
34300;0380731851;4
34300;0449227421;5
34300;0451142934;8
34300;0451177096;7
34300;0451188462;6
34300;0553268937;5
34300;0671003755;8
34300;0688177743;3
34300;0743436210;5
34300;0767915054;4
34588;0060392452;9
34588;014025448X;10
34588;0140254544;10
34588;0140257934;10
34588;0316601950;9
34588;0345361792;10
34588;034538475X;8
34588;034540288X;7
34588;0345417623;5
34588;0385484518;10
34588;038550120X;5
34588;044022103X;9
34588;0446611212;7
34588;0515133639;9
34588;0553582747;7
34588;0670892963;8
34588;0743412028;5
34588;0805036504;5
34588;0805059555;6
34588;0842329129;2
34588;0871136791;10
34752;0060928336;8
34752;0060976845;6
34752;0312291639;7
34752;0316777730;3
34752;0345413350;3
34752;0375703764;4
34752;0380820447;7
34752;0385323638;7
34752;0385335830;4
34752;0452281679;6
34752;0452281784;7
34752;0743262174;3
34752;0767913000;7
35445;0060928336;8
35445;0140481389;6
35445;0345342968;9
35445;0399501487;7
35445;042518286X;4
35445;0446608602;5
35445;0515130389;5
35445;0552143774;8
35445;0679745203;9
35445;0679746048;7
35445;1558745718;7
35704;0060392452;10
35704;0316779423;10
35704;0316779490;8
35704;0380728133;8
35704;0380978415;9
35704;0385504209;9
35704;0385720920;8
35704;0425130215;8
35704;0553562614;8
35704;0671726889;5
35704;0786866586;5
35704;0805063897;10
35704;0887307876;8
35836;0316969680;2
35836;0345337662;9
35836;034539657X;5
35836;0345447840;5
35836;0380731851;3
35836;0425097609;6
35836;0425098605;5
35836;0425118703;4
35836;0425128164;4
35836;0425132951;5
35836;0425136981;1
35836;0425144429;4
35836;0440236169;3
35836;0446600474;4
35836;0446606189;10
35836;0446612545;3
35836;0451132378;10
35836;0451180410;3
35836;0451188489;2
35836;0515131229;1
35836;0553106643;5
35836;0553260111;2
35836;0553279912;1
35836;0553295772;7
35836;0553579606;2
35836;0671024094;10
35836;0671041789;10
35836;0671042262;10
35836;0812550706;5
35836;1551666839;4
35857;0312278586;5
35857;0316143464;5
35857;0316601950;9
35857;0345370775;9
35857;0345378490;7
35857;0345435028;9
35857;0345443284;8
35857;0375504613;9
35857;0375703055;8
35857;0375703063;5
35857;0375706771;8
35857;0375727345;5
35857;0380710722;10
35857;0385503857;8
35857;0385720467;6
35857;0399148027;9
35857;0399501487;9
35857;044022165X;5
35857;0440226430;3
35857;0446611867;6
35857;0452281032;7
35857;0515119784;8
35857;0671004573;5
35857;0671741187;9
35857;0679442790;4
35857;0743206045;7
35857;0743236742;10
35857;0743418174;6
35857;0786867647;8
35857;0786884592;10
35857;0894803204;10
35857;089480829X;10
35857;1558744150;8
35859;0060502258;7
35859;0060932813;7
35859;0060934417;9
35859;0061009059;10
35859;0064400042;10
35859;0070212570;10
35859;0140374248;10
35859;0142001740;9
35859;0312171838;8
35859;0312195516;10
35859;0312278586;8
35859;0312966091;9
35859;0312971346;9
35859;0312980140;8
35859;0316666343;6
35859;0316693200;7
35859;0316693235;8
35859;0345342968;10
35859;0345369947;9
35859;0345413881;8
35859;0345452534;7
35859;0345452550;7
35859;0375700757;7
35859;0375703055;9
35859;0375707972;6
35859;0380717018;9
35859;0380718332;9
35859;0380718340;8
35859;038079487X;8
35859;0385503822;6
35859;0385722206;8
35859;039480001X;10
35859;0399133143;7
35859;0399141464;8
35859;039914465X;2
35859;0399147195;2
35859;0425107469;7
35859;0425126064;8
35859;0425129586;10
35859;0425132048;8
35859;0425135020;7
35859;0425137562;8
35859;0425146413;8
35859;0425162443;9
35859;0425174271;8
35859;0425179885;6
35859;0425182908;4
35859;0440183057;7
35859;044021145X;10
35859;0441000916;7
35859;0441001971;7
35859;0441002935;7
35859;0441004520;8
35859;0441172695;10
35859;0446360589;7
35859;0446394521;3
35859;0446530077;4
35859;0446530387;7
35859;0446606383;8
35859;0446610038;7
35859;0446612790;8
35859;0446613266;8
35859;0449219461;8
35859;0449221512;7
35859;0449223612;7
35859;0449911004;9
35859;0451137965;7
35859;0451155750;8
35859;0451156609;7
35859;0451167317;8
35859;0451169522;8
35859;0451183665;3
35859;0451190548;6
35859;0451190556;6
35859;0451191013;2
35859;0515095826;1
35859;0525941908;1
35859;0553279556;8
35859;0553285920;8
35859;055357230X;8
35859;059030271X;10
35859;059035342X;10
35859;0670813028;9
35859;0670894605;8
35859;067091021X;7
35859;067100042X;7
35859;0671001795;8
35859;0671004530;7
35859;0671004549;8
35859;0671025333;6
35859;0671741187;7
35859;0671776134;8
35859;0679459618;6
35859;0679459626;6
35859;068484477X;10
35859;0684867621;6
35859;0688177751;7
35859;0740704818;10
35859;0743418174;7
35859;0767902890;6
35859;0786866586;8
35859;0786866845;7
35859;0786890436;8
35859;0804106304;8
35859;0804115613;9
35859;0836218515;7
35859;0842329129;9
35859;0842329242;9
35859;0842329293;8
35859;0842342702;10
35859;0871136791;7
35859;0894808249;10
35859;0920668372;10
35859;1558531025;8
35859;155874424X;9
35859;1558745017;9
35859;1558745157;8
35918;0060938455;9
35918;0140374248;7
35918;014100018X;8
35918;0151008116;10
35918;0374480095;7
35918;0375700757;8
35918;038079487X;8
35918;0385496095;7
35918;0671003755;7
35918;0679734775;7
35918;074322535X;7
35918;0805063889;7
36003;0140293248;5
36003;0140298479;10
36003;0140620184;9
36003;0141000198;10
36003;0156012197;10
36003;0316769487;10
36003;0385420161;9
36003;0425152251;10
36003;0439064864;10
36003;0439136350;10
36003;0439139597;10
36003;043935806X;10
36003;0440226430;7
36003;0446310786;10
36003;0590353403;10
36003;067976402X;8
36003;1400034779;7
36003;1558744592;8
36003;1558744630;9
36003;1573228214;9
36135;014025448X;8
36135;0151002290;10
36135;0312150601;7
36135;0312305060;9
36135;0316089699;8
36135;0440221471;9
36135;0446600660;8
36135;0446670111;10
36135;0452283205;8
36135;0515131083;8
36135;067088300X;10
36135;0671867156;8
36135;0743412028;8
36256;0060928336;8
36256;0345339711;8
36256;0385504209;9
36256;0440111498;8
36256;0440211727;8
36256;0590353403;10
36256;0842329129;9
36256;084232920X;9
36256;0842329285;9
36256;0842332251;9
36256;084233226X;9
36256;0842332340;9
36256;0894805770;8
36299;0380730847;7
36299;0425171493;9
36299;0425181685;5
36299;0441000916;10
36299;0441001971;9
36299;0441002935;9
36299;0441003745;10
36299;0441004520;9
36299;0441010512;9
36299;0441304834;10
36299;0446667900;5
36299;0451202503;8
36299;0525946233;6
36299;0525947647;9
36299;0812513738;5
36327;0064400581;7
36327;0312195516;5
36327;0345333926;7
36327;0345438329;8
36327;0345445848;8
36327;0375706771;10
36327;0394820371;10
36327;0440222656;9
36327;0446604844;9
36327;0670031909;9
36327;0805019375;7
36327;0891075275;8
36327;155874262X;10
36606;0060248025;10
36606;0060922532;5
36606;0060928336;9
36606;014029628X;8
36606;0142001740;10
36606;0312291639;10
36606;0312305060;5
36606;0316153915;5
36606;0345447840;5
36606;0375504397;5
36606;0385424728;10
36606;0385475721;5
36606;0385511612;5
36606;0425152251;5
36606;0425192725;5
36606;0440211263;5
36606;0440219078;10
36606;0440220602;10
36606;0440225817;8
36606;044651862X;8
36606;0446527165;5
36606;0446527793;7
36606;0446605239;10
36606;0446610399;8
36606;0446676098;10
36606;0449212602;9
36606;0449227421;5
36606;0449907481;5
36606;0452281903;10
36606;0553213148;5
36606;0553279378;5
36606;0553569058;5
36606;0590353403;10
36606;0671036505;5
36606;0671250671;8
36606;0679731148;5
36606;0679781587;5
36606;0684841185;5
36606;0743224574;10
36606;0743227441;10
36606;0786862564;9
36606;0786868716;10
36606;080213825X;5
36606;0805036377;5
36606;0805036504;5
36606;0805059555;5
36606;1558747109;5
36606;1931561648;10
36609;0060502258;9
36609;0312171838;7
36609;0316096199;9
